pitcher_id,ti,ta,n,null_ti,null_ta,excess_ti,excess_ta,level
621107,0.6840618392007388,0.6770464351166029,747,0.7058683838752755,0.6607886234009182,-0.021806544674536688,0.016257811715684745,season_type
621111,0.7940221967752178,0.6570532287689564,1325,0.7537231294796842,0.6436713092012825,0.040299067295533564,0.013381919567673983,season_type
621112,0.6695070132261466,0.6103620147513162,362,0.614313119106226,0.5612163965106739,0.055193894119920595,0.04914561824064234,season_type
621121,0.5537898988427664,0.5912858228408201,751,0.5451826623418125,0.5546567875330841,0.008607236500953963,0.03662903530773598,season_type
621139,0.4390966223574065,0.5783711491716602,172,0.5810409885860159,0.5522295136043833,-0.14194436622860945,0.02614163556727689,season_type
621199,0.7584986471898133,0.6135295949880947,246,0.7295625199125072,0.5919410027137832,0.0289361272773061,0.021588592274311424,season_type
621237,0.7730173123023764,0.6217438020792069,282,0.7828225944416555,0.5979237582729235,-0.009805282139279115,0.02382004380628333,season_type
621242,0.7868863915522428,0.6029772209091914,598,0.7337463583006406,0.5964372414581856,0.053140033251602214,0.006539979451005817,season_type
621244,0.578641524265439,0.5747832528627971,1626,0.597347669217543,0.5790818600048954,-0.018706144952103987,-0.004298607142098287,season_type
621345,0.9043707264005513,0.6682672433585576,87,0.7035017353737639,0.6050030126870911,0.20086899102678735,0.06326423067146647,season_type
621363,0.5258856338914514,0.5307480391430178,182,0.5535453756962035,0.5059302070897158,-0.02765974180475217,0.024817832053302014,season_type
621366,0.595829538236826,0.575339797491333,414,0.6066660363074942,0.5453802038532952,-0.01083649807066811,0.029959593638037796,season_type
621381,0.5169377804506294,0.5723998046234551,654,0.5149278458486074,0.5694641230090508,0.0020099346020220343,0.002935681614404273,season_type
621383,0.6231254528162395,0.5956859494913957,628,0.6844744119525902,0.5956998248984946,-0.061348959136350634,-1.3875407098851156e-05,season_type
622253,0.4759420216273989,0.5443264371157691,82,0.3994109529307117,0.5305851327260805,0.07653106869668719,0.013741304389688569,season_type
622379,0.8791282621779134,0.5330865644716251,39,0.7359329051945183,0.5541779598316617,0.14319535698339514,-0.02109139536003668,season_type
622491,0.7767590161666403,0.6488270954806264,2054,0.7653924704069834,0.6192263979793846,0.011366545759656899,0.029600697501241835,season_type
622503,0.36093293362672485,0.49038927208017097,286,0.35506886407214316,0.47902621144185614,0.005864069554581686,0.011363060638314826,season_type
622554,0.8682088979347998,0.560486425919114,784,0.7872907343254418,0.5727887044648721,0.080918163609358,-0.01230227854575805,season_type
