pitcher_id,pitcher,n,intent_share,actual_share,designed_share,accidental_share,conversion,acc_given_actual
672782,Yoendrys Gómez,542.0,0.26752767527675275,0.3966789667896679,0.15682656826568267,0.23985239852398524,0.5862068965517241,0.6046511627906976
673513,Yuki Matsui,414.0,0.5289855072463768,0.30676328502415456,0.17391304347826086,0.13285024154589373,0.3287671232876712,0.4330708661417323
673929,Jordan Leasure,404.0,0.8168316831683168,0.49257425742574257,0.43316831683168316,0.0594059405940594,0.5303030303030303,0.12060301507537688
674370,Osvaldo Bido,587.0,0.3850085178875639,0.3577512776831346,0.20783645655877342,0.14991482112436116,0.5398230088495575,0.41904761904761906
675911,Spencer Strider,775.0,0.6774193548387096,0.5148387096774194,0.40258064516129033,0.11225806451612903,0.5942857142857143,0.21804511278195488
676083,Janson Junk,774.0,0.35400516795865633,0.37467700258397935,0.18863049095607234,0.18604651162790697,0.5328467153284672,0.496551724137931
676106,Emerson Hancock,531.0,0.21468926553672316,0.22033898305084745,0.07909604519774012,0.14124293785310735,0.3684210526315789,0.6410256410256411
676130,José Buttó,466.0,0.5085836909871244,0.3776824034334764,0.2317596566523605,0.1459227467811159,0.45569620253164556,0.38636363636363635
676263,Jack Dreyer,457.0,0.47045951859956237,0.4573304157549234,0.2275711159737418,0.22975929978118162,0.48372093023255813,0.5023923444976076
676282,Joey Cantillo,600.0,0.15833333333333333,0.3016666666666667,0.065,0.23666666666666666,0.4105263157894737,0.7845303867403315
676428,Brant Hurter,456.0,0.25219298245614036,0.33114035087719296,0.12280701754385964,0.20833333333333334,0.48695652173913045,0.6291390728476821
676440,Tanner Bibee,1418.0,0.307475317348378,0.3427362482369535,0.17277856135401976,0.16995768688293372,0.5619266055045872,0.49588477366255146
676467,Colton Gordon,577.0,0.11611785095320624,0.25996533795493937,0.06759098786828423,0.1923743500866551,0.582089552238806,0.74
676477,Garrett Whitlock,446.0,0.4820627802690583,0.5224215246636771,0.3004484304932735,0.2219730941704036,0.6232558139534884,0.4248927038626609
676508,Ben Casparius,554.0,0.44223826714801445,0.427797833935018,0.24368231046931407,0.18411552346570398,0.5510204081632653,0.43037974683544306
