pitcher_id,ti_1,ta_1,ti40_1,ta40_1,n_1,null_ti_1,excess_ti_1,null_ta_1,excess_ta_1,null_ti40_1,excess_ti40_1,null_ta40_1,excess_ta40_1,level_1,ti_2,ta_2,ti40_2,ta40_2,n_2,null_ti_2,excess_ti_2,null_ta_2,excess_ta_2,null_ti40_2,excess_ti40_2,null_ta40_2,excess_ta40_2,level_2
667297,0.65528417,0.5892731,0.99021435,1.0545064,125,0.6446824,0.010601759,0.5942132,-0.0049400926,0.9882644,0.001949966,1.0620373,-0.0075309277,game_type,0.6744405,0.7053126,0.78361213,1.2068946,131,0.6867986,-0.012358069,0.5791383,0.12617433,0.7925676,-0.008955479,1.107889,0.09900558,game_type
667463,0.67640764,0.6174406,1.1823223,1.2319305,191,0.653837,0.02257061,0.5565368,0.060903788,1.1373277,0.044994593,1.2019529,0.02997756,game_type,0.6512798,0.60690403,1.3018975,1.251944,157,0.67279047,-0.02151066,0.59339577,0.01350826,1.3000381,0.0018594265,1.2566181,-0.0046741962,game_type
667755,0.3784811,0.5486584,0.76986754,1.1393864,869,0.38526332,-0.0067822337,0.5133751,0.035283267,0.8197849,-0.04991734,1.0969046,0.04248178,game_type,0.3728521,0.5418926,0.7654066,1.1461748,979,0.37720352,-0.004351437,0.524212,0.017680585,0.8076078,-0.04220122,1.111859,0.034315825,game_type
668390,0.6491893,0.60723746,1.0326327,1.152274,135,0.62041515,0.028774142,0.56157553,0.045661926,1.0519867,-0.019353986,1.1692464,-0.016972423,game_type,0.686874,0.60933894,1.0336919,1.2062479,128,0.7140017,-0.027127743,0.6342144,-0.024875462,1.1172047,-0.08351278,1.2405473,-0.034299374,game_type
668674,0.81488967,0.6600864,1.4290916,1.365376,223,0.8298174,-0.014927745,0.6543881,0.0056982636,1.4701365,-0.04104495,1.356443,0.008932948,game_type,0.820126,0.61990726,1.4173714,1.3143673,234,0.7901368,0.029989183,0.6040445,0.015862763,1.3872112,0.030160189,1.2739859,0.04038143,game_type
668678,0.7018323,0.6371479,1.1766783,1.2213138,1020,0.70225817,-0.0004258752,0.6092535,0.027894378,1.1895658,-0.012887478,1.1870923,0.03422153,game_type,0.7810781,0.6358235,1.2207624,1.2117001,901,0.7486042,0.03247392,0.6096485,0.026174963,1.2041818,0.016580582,1.1912403,0.020459771,game_type
668716,0.8964933,0.628824,1.382498,1.2850444,127,0.8830333,0.01346004,0.6208589,0.007965088,1.3646108,0.017887235,1.265492,0.01955247,game_type,0.7574858,0.63965446,1.1854473,1.3088692,122,0.73645,0.02103579,0.6304809,0.009173572,1.2377564,-0.052309036,1.2982906,0.010578632,game_type
668820,0.6731566,0.5948161,0.81682533,1.1354878,149,0.64167684,0.031479776,0.59647346,-0.0016573668,0.8722036,-0.05537826,1.1251807,0.010307074,game_type,0.5518618,0.5657853,0.7516067,1.094794,136,0.59929514,-0.047433317,0.49986678,0.065918505,0.81264275,-0.06103605,1.0713788,0.023415208,game_type
668834,0.31151474,0.75481737,0.6415657,1.2680912,60,0.33781102,-0.026296288,0.6024773,0.15234005,0.7038914,-0.062325716,1.1471205,0.120970726,game_type,0.3836866,0.56536496,0.7691883,1.1959014,42,0.5282919,-0.14460528,0.6679932,-0.10262823,0.9978178,-0.22862953,1.2950858,-0.099184394,game_type
668881,0.8341624,0.6247989,1.2773004,1.1967865,574,0.81515396,0.019008458,0.6306371,-0.0058382154,1.2552576,0.022042751,1.1825773,0.0142092705,game_type,0.77459365,0.63185394,1.2200189,1.2148669,494,0.7931216,-0.018527925,0.62134314,0.010510802,1.2961371,-0.07611823,1.1745865,0.040280342,game_type
668909,0.6964305,0.62705404,1.0065224,1.1894542,924,0.6964149,1.5616417e-05,0.59593916,0.031114876,1.0485736,-0.042051196,1.1383073,0.051146865,game_type,0.5620479,0.60481244,0.9093561,1.1753439,924,0.57361525,-0.011567354,0.5868249,0.01798755,0.9570029,-0.04764676,1.141891,0.03345287,game_type
668933,0.5397005,0.55911046,1.0298642,1.1902708,255,0.5528446,-0.013144076,0.5396723,0.019438148,1.0528969,-0.023032665,1.1649246,0.02534616,game_type,0.5827626,0.56080776,1.0688615,1.1733893,342,0.5992322,-0.016469598,0.54454446,0.016263306,1.0850892,-0.016227722,1.1583692,0.015020132,game_type
668941,0.39623946,0.49858338,0.8735995,1.0282843,261,0.36454886,0.031690598,0.4929912,0.0055921674,0.8378324,0.035767138,1.0361747,-0.007890344,game_type,0.4274456,0.4988701,0.91716963,1.0565099,203,0.44387874,-0.01643315,0.51219857,-0.013328463,0.9382151,-0.021045446,1.0354106,0.02109921,game_type
668964,0.7641266,0.59909713,1.2003248,1.3234094,157,0.66669524,0.09743136,0.5579136,0.04118353,1.1816067,0.018718123,1.2327458,0.09066367,game_type,0.6159409,0.56092745,1.149082,1.2338481,256,0.63515264,-0.01921171,0.5889471,-0.028019667,1.1816751,-0.03259313,1.2662393,-0.03239119,game_type
668970,0.5524307,0.57914495,0.6884426,1.0497206,23,0.45812213,0.094308555,0.50892377,0.070221186,0.66522837,0.023214221,1.0057029,0.04401779,game_type,0.712081,0.51297,0.8740416,1.0685298,61,0.71558344,-0.0035024285,0.43999845,0.07297152,0.91542053,-0.041378915,0.9656683,0.10286152,game_type
668984,0.8498577,0.6485066,1.2512081,1.2435515,235,0.8047733,0.045084417,0.5898256,0.05868101,1.2977359,-0.046527863,1.2293366,0.014214873,game_type,0.8105556,0.66314995,1.2798889,1.2901909,204,0.7940209,0.016534686,0.63285697,0.030292988,1.225369,0.05451989,1.2902989,-0.000108003616,game_type
669020,0.5034075,0.5542394,0.804122,1.137272,207,0.50441325,-0.0010057688,0.5213103,0.032929063,0.84849936,-0.044377387,1.0789458,0.058326244,game_type,0.4561846,0.5469045,0.7645604,1.2046598,154,0.43740287,0.018781722,0.5556531,-0.008748591,0.7778151,-0.013254702,1.1314807,0.073179126,game_type
669022,0.8168894,0.6198199,1.2090304,1.2393484,939,0.8158139,0.0010755062,0.60849184,0.011328042,1.2407217,-0.031691313,1.1800989,0.05924952,game_type,0.8835344,0.6842499,1.202338,1.3213619,975,0.88797307,-0.0044386983,0.65776235,0.02648753,1.2332417,-0.030903697,1.2404547,0.080907226,game_type
669060,0.7610136,0.66297716,1.2317513,1.2456337,372,0.7323983,0.028615355,0.6332112,0.029765964,1.2414105,-0.009659171,1.2128831,0.032750607,game_type,0.86745566,0.69340485,1.3536257,1.2962174,150,0.8472715,0.02018416,0.67094535,0.022459507,1.3575692,-0.0039435625,1.2984874,-0.0022699833,game_type
669062,0.6651438,0.58001566,0.97752154,1.0784456,101,0.6920782,-0.026934385,0.5986947,-0.018679023,0.99794626,-0.020424724,1.1264181,-0.04797256,game_type,0.6603806,0.6335968,0.98160124,1.181957,113,0.6758541,-0.015473485,0.6027046,0.030892193,1.0293572,-0.047755957,1.1482193,0.03373766,game_type
669084,0.428202,0.49345976,0.7738045,1.0486126,101,0.48931113,-0.061109126,0.5588567,-0.065396965,0.89539397,-0.12158948,1.0860229,-0.03741026,game_type,0.5310513,0.51304626,0.9333585,1.1093477,139,0.4978029,0.033248365,0.5422813,-0.029235065,0.95418817,-0.020829678,1.1627399,-0.05339217,game_type
669093,0.79084617,0.60424083,1.2663941,1.3251625,376,0.8076449,-0.016798735,0.5922198,0.012021005,1.2951646,-0.028770447,1.25919,0.06597257,game_type,0.7957343,0.61073285,1.231703,1.2951231,327,0.8001712,-0.00443691,0.59414834,0.016584516,1.2884043,-0.056701303,1.2639458,0.031177282,game_type
669160,0.43255946,0.5682622,0.7270986,1.1011508,695,0.44290274,-0.010343283,0.53978765,0.02847457,0.76904017,-0.041941583,1.063872,0.03727877,game_type,0.38301444,0.44893876,0.6690769,0.9272294,783,0.38620195,-0.0031875074,0.45229164,-0.0033528805,0.68979955,-0.020722628,0.94359136,-0.016361952,game_type
669194,0.7522876,0.6439221,1.1926141,1.2761179,930,0.7602729,-0.007985294,0.6164142,0.027507901,1.2299113,-0.03729725,1.2230172,0.053100705,game_type,0.82158905,0.64223343,1.271704,1.2783964,556,0.79379064,0.027798414,0.6296213,0.012612104,1.249226,0.022477984,1.2494656,0.028930783,game_type
669199,0.78568006,0.5983768,1.1364778,1.1302414,288,0.70479685,0.080883205,0.59615713,0.002219677,1.110818,0.0256598,1.1471772,-0.016935825,game_type,0.7366115,0.6218993,1.0776088,1.1769383,275,0.75552046,-0.018908978,0.58309746,0.03880185,1.1048864,-0.027277589,1.142268,0.034670353,game_type
669203,0.5581312,0.67813236,0.9983706,1.2263321,291,0.5418532,0.016278028,0.63428205,0.043850303,0.99852204,-0.0001514554,1.2098812,0.016450882,game_type,0.49730864,0.541613,0.9482291,1.1433015,323,0.49133313,0.0059755147,0.5552122,-0.013599217,0.95469046,-0.006461382,1.1447548,-0.0014532804,game_type
669211,0.8110495,0.6128303,1.2994163,1.2707365,260,0.74141234,0.06963718,0.6006462,0.012184083,1.2866452,0.01277113,1.2544808,0.016255617,game_type,0.6976097,0.5729491,1.2048693,1.1944289,310,0.70121247,-0.0036027431,0.5934053,-0.020456195,1.2129753,-0.008105993,1.2111192,-0.016690254,game_type
669212,0.8620124,0.48171818,1.6022576,1.1199567,24,0.80783737,0.05417502,0.69277513,-0.21105695,1.6135662,-0.011308551,1.3175905,-0.19763374,game_type,0.7530482,0.6210005,1.342027,1.3462266,37,0.67563295,0.07741523,0.5915408,0.029459715,1.3130629,0.028964043,1.251341,0.09488559,game_type
669276,0.66021943,0.632471,1.1799779,1.2802998,329,0.6460394,0.014180005,0.5838229,0.04864812,1.1743435,0.005634427,1.2079027,0.07239711,game_type,0.67749125,0.56763685,1.2624723,1.1916612,313,0.67072517,0.006766081,0.570027,-0.0023901463,1.2553352,0.00713706,1.1977568,-0.0060955286,game_type
669302,0.88787216,0.60686016,1.3249189,1.1994498,720,0.8154373,0.07243484,0.61226237,-0.0054022074,1.2817112,0.043207645,1.2066164,-0.007166624,game_type,0.8749596,0.61191714,1.3312758,1.2636598,710,0.8418502,0.033109367,0.61277515,-0.00085800886,1.3263069,0.0049688816,1.2448995,0.018760324,game_type
669308,-0.021540917,0.43598977,0.3642118,0.9798324,115,0.0066575585,-0.028198477,0.4351714,0.0008183718,0.42813218,-0.06392038,0.98715615,-0.007323742,game_type,0.14101887,0.44281575,0.5048528,0.91174823,111,0.17920819,-0.03818932,0.54713184,-0.104316086,0.50974214,-0.004889369,1.0316734,-0.1199252,game_type
669330,0.6850901,0.5953571,1.2916375,1.2994089,92,0.6501285,0.03496164,0.62573546,-0.030378342,1.3223039,-0.030666351,1.2958454,0.0035635233,game_type,0.7858763,0.73838955,1.4548582,1.4377056,83,0.79965353,-0.013777256,0.68681574,0.051573813,1.4221969,0.03266132,1.3307517,0.10695398,game_type
669358,0.8182112,0.63838345,1.0451608,1.2377588,854,0.744909,0.07330221,0.59101564,0.04736781,1.0205171,0.02464366,1.1713687,0.06639004,game_type,0.7417673,0.593622,1.0126755,1.1548306,978,0.7000793,0.041687965,0.56533086,0.028291166,1.006449,0.0062265396,1.1067891,0.048041463,game_type
669371,0.6814486,0.55493337,0.9838537,1.1431597,281,0.6830548,-0.001606226,0.5456711,0.009262264,0.9894413,-0.005587578,1.0884202,0.054739594,game_type,0.62669426,0.5569341,0.97122276,1.1404024,240,0.6637859,-0.037091613,0.5609831,-0.004049003,1.009778,-0.038555264,1.1276999,0.012702584,game_type
669372,0.723555,0.60595834,1.3086575,1.2605098,629,0.7521987,-0.028643668,0.6212336,-0.01527524,1.3702263,-0.061568737,1.2540984,0.006411433,game_type,0.6854153,0.57297707,1.0746206,1.1177636,407,0.66697603,0.018439293,0.5547655,0.018211544,1.0688357,0.005784869,1.0647099,0.053053737,game_type
669373,0.62661546,0.5799509,1.1948936,1.1824477,892,0.6147544,0.011861086,0.5631168,0.01683414,1.1911491,0.003744483,1.1591661,0.023281574,game_type,0.64010197,0.5797932,1.1674076,1.2057077,959,0.6339022,0.006199777,0.571907,0.007886231,1.1702831,-0.0028754473,1.1898369,0.01587081,game_type
669387,0.50914896,0.5818005,0.84432137,1.180243,368,0.50632346,0.0028254986,0.572615,0.009185493,0.8565966,-0.012275219,1.1464701,0.033772945,game_type,0.5651913,0.5605215,0.8132384,1.1451614,667,0.6107774,-0.04558605,0.5709793,-0.010457814,0.85647684,-0.04323846,1.1344292,0.010732174,game_type
669422,0.81767577,0.7124309,1.1383352,1.4146994,176,0.85432214,-0.036646366,0.6469426,0.06548828,1.2021128,-0.063777566,1.2867382,0.12796128,game_type,1.0232664,0.65634936,1.2668362,1.1760222,126,0.9464542,0.07681221,0.5713078,0.08504158,1.2702286,-0.003392458,1.1521722,0.023849964,game_type
669432,0.72786725,0.6480657,1.3058245,1.3159757,443,0.68857247,0.03929478,0.6634089,-0.015343189,1.285784,0.020040512,1.3021008,0.013874888,game_type,0.6889628,0.6087782,1.2549019,1.2519691,529,0.72458196,-0.03561914,0.6051048,0.0036733747,1.3308619,-0.07596004,1.2328643,0.019104838,game_type
669438,0.5920454,0.5859067,1.183002,1.2369562,199,0.5923599,-0.0003144741,0.56203777,0.023868918,1.1792817,0.0037202835,1.2171774,0.019778848,game_type,0.6616281,0.5957416,1.2541339,1.2509011,198,0.6816398,-0.020011663,0.60656977,-0.010828137,1.268384,-0.01425004,1.2695267,-0.018625617,game_type
669456,0.76791626,0.6361378,1.2808473,1.3086047,173,0.74079776,0.027118504,0.5951616,0.040976167,1.2668213,0.014026046,1.2276586,0.08094609,game_type,0.8151654,0.66842467,1.3265291,1.3365031,253,0.7890334,0.026131988,0.64199305,0.02643162,1.3167777,0.009751439,1.2859955,0.050507665,game_type
669461,0.58324045,0.5637731,0.8733398,1.0821067,767,0.55460966,0.028630793,0.5571904,0.0065826774,0.86018556,0.013154209,1.085629,-0.0035222769,game_type,0.6423039,0.5916635,1.0282488,1.1721154,760,0.59018075,0.05212313,0.5927598,-0.0010963082,1.026529,0.0017198324,1.1648257,0.0072897673,game_type
669467,0.850145,0.65547687,1.335945,1.3281809,850,0.84674597,0.0033990145,0.6344898,0.020987093,1.3304336,0.005511403,1.2932405,0.034940362,game_type,0.8910799,0.63291126,1.3195181,1.2708633,915,0.83462405,0.05645585,0.6133082,0.019603074,1.2932948,0.026223302,1.2504492,0.020414114,game_type
669620,0.6681254,0.58460677,1.0699999,1.1465455,53,0.6016058,0.06651962,0.5441005,0.040506244,1.1020788,-0.032078862,1.0681138,0.078431726,game_type,0.44980204,0.6027901,0.9258551,1.314959,44,0.50101346,-0.051211417,0.5974398,0.0053502917,0.95695,-0.031094909,1.1901476,0.12481141,game_type
669622,0.15124127,0.4859846,0.24492826,0.8163166,205,0.21751495,-0.066273674,0.47118694,0.014797658,0.34313518,-0.09820692,0.816548,-0.00023138523,game_type,-0.047276627,0.43296218,0.1507571,0.76569885,195,-0.042431768,-0.0048448592,0.41648948,0.016472697,0.18112646,-0.030369356,0.7702508,-0.004551947,game_type
669674,0.5024225,0.56448805,0.75304645,1.0200901,209,0.47843447,0.023988038,0.51630205,0.048186004,0.7681971,-0.015150666,0.92632395,0.09376615,game_type,0.5865408,0.5307391,0.98399,1.1414322,200,0.595431,-0.008890212,0.58480996,-0.05407083,0.9449591,0.03903091,1.1908821,-0.04944992,game_type
669684,0.5940909,0.55732536,0.6547642,0.99066633,105,0.5527247,0.04136616,0.52946806,0.027857304,0.6507002,0.004063964,0.98499197,0.005674362,game_type,0.6334238,0.5851566,0.80200505,1.0634592,128,0.7195778,-0.086153984,0.58422893,0.0009276867,0.86150604,-0.059500992,1.0975299,-0.03407073,game_type
669704,0.65619516,0.57934296,1.1168026,1.2100055,85,0.61167574,0.044519424,0.56575376,0.013589203,1.066555,0.05024755,1.1904167,0.019588828,game_type,0.5144032,0.4796671,0.9205965,1.1453779,101,0.4816792,0.032724023,0.57472426,-0.09505716,0.92593193,-0.00533545,1.2135224,-0.06814456,game_type
669711,0.61375916,0.56639254,0.8860773,1.0307629,215,0.59840196,0.015357196,0.5280421,0.038350463,0.88394195,0.0021353364,1.0293913,0.0013716221,game_type,0.5245602,0.5876623,0.9459865,1.1389749,200,0.52637315,-0.0018129349,0.5707956,0.016866684,0.95361733,-0.007630825,1.1170579,0.021916986,game_type
669713,0.7879319,0.5914865,1.1464204,1.1257182,96,0.73522925,0.052702665,0.58859295,0.002893567,1.1668305,-0.02041018,1.0956119,0.030106306,game_type,0.8347971,0.6353083,1.1663747,1.2153661,121,0.78082466,0.053972423,0.6470063,-0.011697948,1.2131417,-0.046766996,1.2453405,-0.029974341,game_type
669724,0.6893804,0.54150164,1.3018774,1.2064914,210,0.6877468,0.0016335845,0.5584638,-0.01696217,1.3112009,-0.009323478,1.2050447,0.0014466047,game_type,0.6592296,0.6140191,1.2376422,1.2811918,269,0.6593232,-9.36389e-05,0.60894775,0.005071342,1.2752582,-0.037616014,1.267909,0.013282776,game_type
669854,0.6431297,0.5660952,1.0551773,1.1442962,245,0.643304,-0.00017428398,0.5863769,-0.020281732,1.0438386,0.011338711,1.1340386,0.010257602,game_type,0.6878352,0.5493522,1.0707356,1.1045876,226,0.689681,-0.001845777,0.5749788,-0.0256266,1.0618496,0.00888598,1.1156594,-0.011071801,game_type
669920,0.41609523,0.4850036,0.76376903,0.98853004,396,0.41935214,-0.003256917,0.5055253,-0.0205217,0.768797,-0.00502795,0.98176897,0.006761074,game_type,0.42699584,0.5486282,0.80355376,1.0454351,339,0.45276585,-0.025770009,0.52302283,0.02560538,0.8632676,-0.05971384,1.0155518,0.029883265,game_type
669923,0.73422647,0.6073944,1.196574,1.2108322,708,0.7448621,-0.010635614,0.62696683,-0.019572437,1.2382541,-0.041680098,1.2230403,-0.012208104,game_type,0.784864,0.65447813,1.3012819,1.2777702,674,0.81609315,-0.031229138,0.6254198,0.029058337,1.3372351,-0.035953164,1.2148464,0.06292379,game_type
669947,0.5332934,0.49420425,0.9993395,1.1264359,27,0.6131026,-0.07980919,0.5392635,-0.045059234,1.1734993,-0.17415982,1.209522,-0.08308613,game_type,0.8087477,0.6686503,1.3193427,1.3743106,44,0.77154016,0.037207544,0.64451385,0.024136484,1.2452549,0.07408786,1.2599639,0.11434674,game_type
670036,0.6102103,0.5944381,1.0373076,1.1857519,212,0.6103049,-9.459257e-05,0.50771815,0.08671993,1.0398045,-0.0024968386,1.0945073,0.09124458,game_type,0.49280068,0.53978735,0.9184766,1.124289,200,0.5081001,-0.01529941,0.5227335,0.017053843,0.95931727,-0.040840685,1.0870415,0.03724754,game_type
670059,0.15963723,0.49609527,0.5281321,1.062725,180,0.21028268,-0.050645456,0.46338657,0.032708704,0.60511035,-0.076978266,1.0179974,0.044727564,game_type,0.32890087,0.52342033,0.7623641,1.0557139,91,0.34592447,-0.017023593,0.49762204,0.025798291,0.7818581,-0.019493997,1.0808944,-0.025180459,game_type
670102,0.6908627,0.76252323,1.2706715,1.394768,326,0.6930412,-0.0021784902,0.6983234,0.064199805,1.2876738,-0.017002344,1.3549161,0.039851904,game_type,0.6250322,0.58803034,1.2462043,1.2298613,355,0.6218924,0.0031397939,0.6047653,-0.016734958,1.2602338,-0.014029503,1.2492484,-0.019387126,game_type
670167,0.54933286,0.59953725,0.9092347,1.1304511,208,0.5922904,-0.042957544,0.53315806,0.06637919,0.9760177,-0.06678301,1.0926883,0.03776276,game_type,0.60393846,0.6173443,0.9782384,1.180856,242,0.6092697,-0.0053312182,0.5898295,0.027514815,1.0117292,-0.033490837,1.1761972,0.0046588182,game_type
670174,0.8902897,0.751628,1.596733,1.5010694,54,0.89127576,-0.0009860396,0.70617414,0.045453846,1.638576,-0.041843057,1.2502897,0.25077975,game_type,0.8255344,0.6997629,1.3100947,1.2528999,31,0.8353607,-0.0098263025,0.7013315,-0.0015686154,1.3698387,-0.059744,1.2814386,-0.028538704,game_type
670280,0.53153515,0.5392145,0.84713495,1.0864662,316,0.48947284,0.042062312,0.52048093,0.018733561,0.8424478,0.0046871305,1.06846,0.018006206,game_type,0.58105326,0.57646245,0.9249759,1.1212119,260,0.59471726,-0.013664007,0.5823493,-0.0058868527,0.95292467,-0.027948797,1.1319176,-0.010705709,game_type
670329,0.861321,0.5191391,1.1162828,1.14301,137,0.8140542,0.04726678,0.5654856,-0.046346486,1.1609378,-0.044654965,1.19571,-0.052699924,game_type,1.0139192,0.60960954,1.1548108,1.1730053,224,1.0014365,0.012482762,0.6170563,-0.007446766,1.1892521,-0.034441352,1.2156203,-0.042614937,game_type
670912,0.49430695,0.5471887,0.6252377,1.0499035,238,0.48673877,0.0075681806,0.5533896,-0.0062009096,0.65661234,-0.031374633,1.0829589,-0.033055425,game_type,0.5182414,0.5052422,0.6922176,1.0402696,204,0.4972943,0.020947099,0.50764924,-0.0024070144,0.699883,-0.0076653957,1.0544999,-0.014230251,game_type
670950,0.80557525,0.68284845,1.6659988,1.4965423,25,0.83757365,-0.031998396,0.71207994,-0.029231489,1.7285473,-0.06254852,1.4795804,0.016961932,game_type,0.93935686,0.744364,2.0854223,1.5321435,39,0.9290689,0.0102879405,0.7047784,0.03958565,2.0336866,0.05173564,1.4910237,0.041119814,game_type
670955,1.0304601,0.66664386,1.8480518,1.4185334,294,1.0282698,0.0021903515,0.6882261,-0.021582246,1.7560211,0.092030644,1.3967302,0.02180326,game_type,1.0202096,0.6852716,1.7155623,1.3706801,295,1.0146203,0.0055892467,0.6944082,-0.009136558,1.6811315,0.03443086,1.4022269,-0.03154683,game_type
670970,0.5850416,0.576616,0.99288625,1.1647291,272,0.59666544,-0.011623859,0.5527521,0.023863912,1.0359831,-0.04309684,1.1146345,0.050094604,game_type,0.57043755,0.543017,1.0279437,1.1132674,218,0.66741425,-0.0969767,0.5849963,-0.041979253,1.1214454,-0.09350169,1.1368705,-0.023603082,game_type
670990,0.22544381,0.4594657,0.47414467,0.9596532,143,0.20097959,0.02446422,0.4903263,-0.030860573,0.47349778,0.0006468892,0.9987671,-0.03911388,game_type,0.43329588,0.51505136,0.61243385,1.0262295,187,0.40776306,0.025532812,0.4965511,0.018500268,0.6141709,-0.0017370582,0.97958124,0.046648264,game_type
671096,0.7968094,0.6693963,1.2149591,1.2964331,865,0.78166986,0.01513952,0.61568934,0.053706944,1.2371231,-0.022163987,1.2237897,0.0726434,game_type,0.80611366,0.6440597,1.1777972,1.3071665,855,0.79537475,0.010738909,0.6280897,0.015969992,1.1826167,-0.0048195124,1.2353212,0.07184529,game_type
671106,0.66403586,0.6146759,1.1427047,1.251928,727,0.65940076,0.0046350956,0.5984041,0.01627177,1.204078,-0.061373234,1.2197106,0.032217383,game_type,0.47038177,0.58384013,0.90310544,1.1520936,698,0.47222877,-0.0018469989,0.5634246,0.020415545,0.93336606,-0.030260623,1.1236308,0.028462887,game_type
671109,0.63311124,0.60803676,1.0756551,1.273577,121,0.60901237,0.024098873,0.59789443,0.010142326,1.0631657,0.012489438,1.2734839,9.3102455e-05,game_type,0.73054516,0.4283052,1.1292406,1.1153046,39,0.6297366,0.10080856,0.59830475,-0.16999954,1.1285359,0.0007047653,1.2733133,-0.1580087,game_type
671111,1.4473808,1.0279555,1.0852138,1.4577749,19,1.3461316,0.10124922,0.85338014,0.17457539,1.0385146,0.046699166,1.4901729,-0.032397985,game_type,0.43709853,0.56774503,0.68671685,1.0063794,36,0.48419067,-0.04709214,0.55200326,0.015741765,0.6859077,0.00080913305,0.9598159,0.046563447,game_type
671131,0.6947584,0.5376233,1.115449,1.1768801,275,0.710995,-0.016236603,0.53931093,-0.0016876459,1.1383682,-0.022919297,1.1631577,0.01372242,game_type,0.6602285,0.5907096,1.0908673,1.264575,466,0.70129424,-0.041065753,0.6033623,-0.012652695,1.1560947,-0.06522739,1.2808275,-0.016252518,game_type
671212,0.589081,0.568363,0.92206043,1.2145618,330,0.54908323,0.039997756,0.5414369,0.0269261,0.93442845,-0.012368023,1.1765132,0.038048625,game_type,0.42338833,0.5590544,0.73558223,1.2012693,277,0.41917098,0.0042173564,0.5516896,0.00736475,0.78372,-0.048137784,1.2139795,-0.012710214,game_type
671737,0.7832851,0.5867082,1.0075707,1.2055109,680,0.7067231,0.07656199,0.5887065,-0.0019983053,1.0108086,-0.0032378435,1.1894639,0.016047,game_type,0.70012736,0.56653714,1.0173501,1.1842467,690,0.6559582,0.044169188,0.5476804,0.018856764,0.9843938,0.032956302,1.1372238,0.04702282,game_type
671922,0.7260007,0.66171265,1.3730159,1.3880028,286,0.71642303,0.009577692,0.6615456,0.00016707182,1.3829379,-0.009922028,1.3311911,0.05681169,game_type,0.773512,0.65069795,1.3837917,1.3376046,298,0.75676274,0.016749263,0.6166308,0.034067154,1.4129491,-0.0291574,1.2587061,0.07889855,game_type
672282,0.52894294,0.47769627,0.8111351,0.98142177,247,0.50753415,0.021408796,0.5098232,-0.032126933,0.81793725,-0.0068021417,1.0363849,-0.05496317,game_type,0.37943447,0.5272733,0.7261639,1.0447476,340,0.3764362,0.0029982626,0.5078943,0.01937902,0.7566962,-0.0305323,0.97425026,0.070497334,game_type
672335,0.30350772,0.48196346,0.6186674,1.0665139,94,0.34002388,-0.03651616,0.55351233,-0.07154888,0.7342106,-0.11554319,1.1429758,-0.07646191,game_type,0.6230142,0.55894357,0.8480031,1.1311715,143,0.6467945,-0.023780286,0.547567,0.01137656,0.89182395,-0.043820858,1.0799736,0.051197886,game_type
672391,0.8244652,0.649608,1.2103723,1.2956247,229,0.80662173,0.017843485,0.5786541,0.070953906,1.2007564,0.009615898,1.203133,0.092491746,game_type,0.72885376,0.59037054,1.1761786,1.2062262,226,0.6835688,0.045284986,0.5662148,0.024155736,1.167087,0.009091616,1.2074425,-0.0012162924,game_type
672456,0.5778749,0.58059084,0.93920314,1.1234355,463,0.604315,-0.026440084,0.58526236,-0.004671514,0.9592016,-0.019998431,1.130939,-0.0075035095,game_type,0.5413263,0.55794805,0.8458873,1.079122,502,0.54782027,-0.0064939857,0.52105546,0.036892593,0.86887777,-0.022990465,1.0095109,0.06961107,game_type
672578,0.7610802,0.60075724,1.375193,1.2640125,206,0.74693376,0.014146447,0.6029346,-0.0021773577,1.3713155,0.0038775206,1.2408636,0.023148894,game_type,0.74021655,0.57974213,1.2093773,1.1359702,165,0.7584825,-0.018265963,0.6284643,-0.048722148,1.2727221,-0.063344836,1.2650104,-0.12904012,game_type
672582,0.56458765,0.52343535,1.036832,1.1065297,251,0.6327059,-0.068118274,0.5301336,-0.006698251,1.0714744,-0.034642458,1.0791222,0.027407527,game_type,0.6711749,0.6124416,1.0328523,1.156446,337,0.68269914,-0.01152426,0.5317246,0.08071703,1.0757307,-0.04287839,1.0541625,0.10228348,game_type
672710,0.48267016,0.51397467,0.9359903,0.9509692,21,0.42697334,0.055696815,0.47400963,0.039965034,0.8083159,0.1276744,0.9673056,-0.016336381,game_type,0.5377198,0.5144271,0.74765134,1.0147996,51,0.55681044,-0.019090652,0.57076144,-0.056334317,0.7801441,-0.032492757,1.1029125,-0.08811295,game_type
672782,0.56266993,0.650099,0.89670736,1.2867874,521,0.56698483,-0.0043148994,0.5915497,0.058549285,0.9231442,-0.026436865,1.1170058,0.16978157,game_type,0.38251698,0.48343053,0.64389753,1.0590558,211,0.40718913,-0.02467215,0.48333263,9.790063e-05,0.6604686,-0.016571045,0.98360497,0.07545084,game_type
672841,0.6337643,0.58994484,1.1406945,1.2181729,232,0.6185779,0.015186429,0.5463337,0.04361117,1.1674848,-0.026790261,1.2032927,0.01488018,game_type,0.73947716,0.552479,1.0703285,1.212291,292,0.7935297,-0.05405253,0.55116427,0.0013147593,1.1401616,-0.06983316,1.1840072,0.028283834,game_type
